Zone,SFD,SFA,MF234,MF5plus,MH,DevCapacity,DevLandUse
2455,1,1,1,1,1,535.247,20.07451135
2456,1,1,1,1,1,2010.7997,12.7558434
2457,1,1,1,1,1,2538.9844,66.74284272
2458,1,1,1,1,1,2923.8906,16.34215407
2459,1,1,1,1,1,4339.193,25.70572187
2460,1,1,1,1,1,1228.2606,7.653205333
2461,1,1,1,1,1,4735.958,20.13357826
2462,1,1,1,1,1,1665.5996,15.82502115
2463,1,1,1,1,1,1071.0764,9.00502553
2464,1,1,1,1,1,3480.0762,15.21204299
2465,1,1,1,1,1,2510.5698,15.88803847
2466,1,1,1,1,1,1679.7081,7.530188093
2467,1,1,1,1,1,3467.595,7.006041277
2468,1,1,1,1,1,1263.4487,21.81996452
2469,1,1,1,1,1,591.30634,19.91343911
2470,1,1,1,1,1,1714.364,116.6740009
2471,1,1,1,1,1,232.6494,546.0142945
2472,1,1,1,1,1,192.63966,2157.78902
2473,1,1,1,1,1,8338.922,3038.383939
2474,1,1,1,1,1,9293.374,5617.152966
2475,1,1,1,1,1,2010.6437,1962.577106
2476,1,1,1,1,1,15609.905,4084.592017
2477,1,1,1,1,1,0,2507.649997
2478,1,1,1,1,1,11880.354,4188.59827
2479,1,1,1,1,1,582.6616,1374.729704
2480,1,1,1,1,1,1174.146,755.5400745
2481,1,1,1,1,1,6362.1006,67.90961691
2482,1,1,1,1,1,561.44495,80.89027137
2484,1,1,1,1,1,1603.4645,1727.137534
2485,1,1,1,1,1,821.8229,1322.472055
2486,1,1,1,1,1,591.3884,3425.480555
2487,1,1,1,1,1,755.8381,51.36614321
2488,1,1,1,1,1,5203.437,68.63101573
2489,1,1,1,1,1,459.09708,64.55277925
2490,1,1,1,1,1,1361.2145,1472.556139
2491,1,1,1,1,1,519.0171,12216.03149
2492,1,1,1,1,1,683.6045,39.7875572
2493,1,1,1,1,1,1094.273,8524.918836
2494,1,1,1,1,1,2598.7424,573.4422314
2495,1,1,1,1,1,621.589,1301.652419
2496,1,1,1,1,1,7116.6445,919.0834729
2497,1,1,1,1,1,2117.2317,3179.41294
2498,1,1,1,1,1,5308.2544,2257.803906
2499,1,1,1,1,1,3417.7517,725.8608566
2500,1,1,1,1,1,4184.331,5527.016193
2501,1,1,1,1,1,5668.622,97.72151329
2502,1,1,1,1,1,364.99786,13.13638892
2503,1,1,1,1,1,4424.559,14.18573365
2504,1,1,1,1,1,627.3784,8.935003173
2505,1,1,1,1,1,645.64966,23.4345618
2506,1,1,1,1,1,324.92346,50.14161018
2507,1,1,1,1,1,335.50864,18.29502091
2508,1,1,1,1,1,1613.6165,19.10957965
2509,1,1,1,1,1,2793.13,21.39441712
2510,1,1,1,1,1,3939.2314,11.39440244
2511,1,1,1,1,1,3145.012,13.18281899
2512,1,1,1,1,1,2763.1729,10.05863522
2513,1,1,1,1,1,0,7.392640041
2514,1,1,1,1,1,0,1064.620025
2515,1,1,1,1,1,0,6.730085902
2516,1,1,1,1,1,0,11.3126497
2517,1,1,1,1,1,0,10.82124561
2518,1,1,1,1,1,0,45.90560494
2519,1,1,1,1,1,0,100.4174847
2520,1,1,1,1,1,0,26.80135051
2521,1,1,1,1,1,0,5478.187937
2522,1,1,1,1,1,0,6.715219016
2523,1,1,1,1,1,0,10.12902976
2524,1,1,1,1,1,0,10.19962826
2525,1,1,1,1,1,0,13.07716716
2526,1,1,1,1,1,0,8.141018183
2527,1,1,1,1,1,0,18.62662935
2528,1,1,1,1,1,0,5440.030977
2529,1,1,1,1,1,0,104.3604685
2530,1,1,1,1,1,0,4615.742897
2531,1,1,1,1,1,0,2449.57958
2532,1,1,1,1,1,0,2095.359951
2533,1,1,1,1,1,0,110.8529211
2534,1,1,1,1,1,0,15.28467595
2535,1,1,1,1,1,0,7.380185719
2536,1,1,1,1,1,42,11.37289384
2537,1,1,1,1,1,7,4075.828757
2538,1,1,1,1,1,185,2551.136669
2539,1,1,1,1,1,48,7.36017842
2540,1,1,1,1,1,28,7.857917305
2541,1,1,1,1,1,15,8.401896103
2542,1,1,1,1,1,41,23.1889971
2543,1,1,1,1,1,2,81.68729599
2544,1,1,1,1,1,61,7.206852506
2545,1,1,1,1,1,2,22.20781825
2546,1,1,1,1,1,0,15.88384526
2547,1,1,1,1,1,0,1167.154345
2548,1,1,1,1,1,12,634.9898085
2549,1,1,1,1,1,0,74.58734311
2550,1,1,1,1,1,0,7.324144596
2551,1,1,1,1,1,31,8.717169291
2552,1,1,1,1,1,0,6.04090943
2553,1,1,1,1,1,0,7.439798216
2554,1,1,1,1,1,0,7.464468339
2555,1,1,1,1,1,0,952.5977801
2556,1,1,1,1,1,0,8.396387413
2557,1,1,1,1,1,0,236.9867197
2558,1,1,1,1,1,0,5.529415791
2559,1,1,1,1,1,0,17.55086551
2560,1,1,1,1,1,0,11.87725306
2561,1,1,1,1,1,0,75.26779283
2562,1,1,1,1,1,0,426.4382139
2563,1,1,1,1,1,0,973.8135019
2564,1,1,1,1,1,0,241.4198067
2565,1,1,1,1,1,57,327.4605961
2566,1,1,1,1,1,56,12.46801574
2567,1,1,1,1,1,3,8.710383529
2568,1,1,1,1,1,2,12.59458866
2569,1,1,1,1,1,2,11.37199838
2570,1,1,1,1,1,8,1350.126673
2571,1,1,1,1,1,46,5.471058125
2572,1,1,1,1,1,15,1185.709818
2573,1,1,1,1,1,56,77.97135082
2574,1,1,1,1,1,17,2015.627553
2575,1,1,1,1,1,0,361.0836238
2576,1,1,1,1,1,0,442.2720696
2577,1,1,1,1,1,3,3211.320956
2578,1,1,1,1,1,3,8.845905518
2579,1,1,1,1,1,0,9.851946357
2580,1,1,1,1,1,77,1230.524305
2581,1,1,1,1,1,6,8.098005896
2582,1,1,1,1,1,22,4137.111535
2583,1,1,1,1,1,2,8.61269007
2584,1,1,1,1,1,71,7.288032079
2585,1,1,1,1,1,0,25.1906444
2586,1,1,1,1,1,4,8.727528431
2587,1,1,1,1,1,45,1077.660681
2588,1,1,1,1,1,15,21.88910252
2589,1,1,1,1,1,42,19.54467757
2590,1,1,1,1,1,70,5.641200922
2591,1,1,1,1,1,11,8.660590129
2592,1,1,1,1,1,92,9.267111936
2593,1,1,1,1,1,77,5.070488588
2594,1,1,1,1,1,81,91.10800984
2595,1,1,1,1,1,56,519.5653496
2596,1,1,1,1,1,0,6428.723137
2597,1,1,1,1,1,0,231.0714099
2598,1,1,1,1,1,168,2226.161174
2599,1,1,1,1,1,0,2873.703125
2600,1,1,1,1,1,0,74.27450134
2601,1,1,1,1,1,0,506.1907729
2602,1,1,1,1,1,248,88.58107142
2603,1,1,1,1,1,787,99.65963711
2604,1,1,1,1,1,0,104.9908804
2605,1,1,1,1,1,21,26.51298397
2606,1,1,1,1,1,74,19.87276832
2607,1,1,1,1,1,0,6.98725341
2608,1,1,1,1,1,66,15.31863654
2609,1,1,1,1,1,439,144.5265435
2610,1,1,1,1,1,825,110.9765081
2611,1,1,1,1,1,479,115.4369718
2612,1,1,1,1,1,97,26.21018368
2613,1,1,1,1,1,192,36.22576826
2614,1,1,1,1,1,81,9.224321613
2615,1,1,1,1,1,431,12.61519361
2616,1,1,1,1,1,249,8.874606139
2617,1,1,1,1,1,1221,7.770196662
2618,1,1,1,1,1,0,12.36611996
2619,1,1,1,1,1,0,13.57741138
2620,1,1,1,1,1,896,16.39068345
2621,1,1,1,1,1,398,1452.979402
2622,1,1,1,1,1,339,13.61987329
2623,1,1,1,1,1,250,4.82337515
2624,1,1,1,1,1,191,7.473535857
2625,1,1,1,1,1,1605,6.285468883
2626,1,1,1,1,1,2003,7.307139451
2627,1,1,1,1,1,621,16.15656571
2628,1,1,1,1,1,1239,19.38986062
2629,1,1,1,1,1,1660,21.85966954
2630,1,1,1,1,1,97,5.936479055
2631,1,1,1,1,1,1193,16.84282217
2632,1,1,1,1,1,3100,8.362173375
2633,1,1,1,1,1,1288,21.61387368
2634,1,1,1,1,1,918,20.99178102
2635,1,1,1,1,1,1465,10.82752887
2636,1,1,1,1,1,531,7.606573805
2637,1,1,1,1,1,1749,6.827595914
2638,1,1,1,1,1,1799,5.658068318
2639,1,1,1,1,1,1048,11.42576342
2640,1,1,1,1,1,1486,20.50293198
2641,1,1,1,1,1,431,5.945496938
2642,1,1,1,1,1,6,12.5495727
2643,1,1,1,1,1,2224,998.9933441
2644,1,1,1,1,1,1720,10.42878572
2645,1,1,1,1,1,234,6.383826571
2646,1,1,1,1,1,1114,13.9997971
2647,1,1,1,1,1,1993,14.26985053
2648,1,1,1,1,1,1882,9.096119682
2649,1,1,1,1,1,1766,9.978991695
2650,1,1,1,1,1,952,858.6580538
2651,1,1,1,1,1,1354,26.20488789
2652,1,1,1,1,1,1411,12.66625858
2653,1,1,1,1,1,1161,22.99050565
2654,1,1,1,1,1,1554,11.20446467
2655,1,1,1,1,1,320,10.15676987
2656,1,1,1,1,1,819,8.404827251
2657,1,1,1,1,1,456,7.627636624
2658,1,1,1,1,1,603,10.48764858
2659,1,1,1,1,1,1108,513.866379
2660,1,1,1,1,1,842,6.480546855
2661,1,1,1,1,1,364,10.35564422
2662,1,1,1,1,1,1221,6.263305873
2663,1,1,1,1,1,54,6.459323438
2664,1,1,1,1,1,390,5.569447252
2665,1,1,1,1,1,227,19.04344339
2666,1,1,1,1,1,670,436.0824212
2667,1,1,1,1,1,5547,532.457631
2668,1,1,1,1,1,1008,128.6638446
2669,1,1,1,1,1,0,5.716371537
2670,1,1,1,1,1,504,6.030594498
2671,1,1,1,1,1,1588,8.177479739
2672,1,1,1,1,1,23,15.40010056
2673,1,1,1,1,1,7149,20.9003882
2674,1,1,1,1,1,843,58.31936921
2675,1,1,1,1,1,3030,10.88311649
2676,1,1,1,1,1,1429,7.480146369
2677,1,1,1,1,1,4399,52.1452403
2678,1,1,1,1,1,5330,11.65583649
2679,1,1,1,1,1,10903,11.43055216
2680,1,1,1,1,1,5681,165.2569094
2681,1,1,1,1,1,963,6.929811329
2682,1,1,1,1,1,1415,16.66012169
2683,1,1,1,1,1,520,67.73588023
2684,1,1,1,1,1,0,67.85917017
2685,1,1,1,1,1,4857,12.4260172
2686,1,1,1,1,1,2057,4.847688871
2687,1,1,1,1,1,2188,130.0172558
2688,1,1,1,1,1,3066,7.373804081
2689,1,1,1,1,1,1127,6.050007117
2690,1,1,1,1,1,1671,8.974046246
2691,1,1,1,1,1,1703,6.203032408
2692,1,1,1,1,1,892,235.6246968
2693,1,1,1,1,1,337,111.7509261
2694,1,1,1,1,1,2762,11.68682985
2695,1,1,1,1,1,1989,19.42846792
2696,1,1,1,1,1,3366,10.09087103
2697,1,1,1,1,1,2593,7.912306512
2698,1,1,1,1,1,3591,35.86159827
2699,1,1,1,1,1,1354,28.40148317
2700,1,1,1,1,1,2112,13.35554458
2701,1,1,1,1,1,1680,15.07568254
2702,1,1,1,1,1,556,7.453669941
2703,1,1,1,1,1,737,6.808743071
2704,1,1,1,1,1,10747,15.98104836
2705,1,1,1,1,1,5099,9.029055612
2706,1,1,1,1,1,1372,19.98271672
2707,1,1,1,1,1,393,9.747747096
2708,1,1,1,1,1,1860,6.541683356
2709,1,1,1,1,1,3976,9.273910638
2710,1,1,1,1,1,1636,5.807348154
2711,1,1,1,1,1,884,7.213467533
2712,1,1,1,1,1,2510,5.999552681
2713,1,1,1,1,1,1675,5.97615435
2714,1,1,1,1,1,1634,6.411497356
2715,1,1,1,1,1,481,8.189958663
2716,1,1,1,1,1,1301,9.99193997
2717,1,1,1,1,1,1376,8.400046703
2718,1,1,1,1,1,796,5.868969156
2719,1,1,1,1,1,894,7.64733889
2720,1,1,1,1,1,290,10.38379712
2721,1,1,1,1,1,83,10.95565171
2722,1,1,1,1,1,76,7.539530783
2723,1,1,1,1,1,287,29.5912926
2724,1,1,1,1,1,571,8.338765789
2725,1,1,1,1,1,57,21.32981447
2726,1,1,1,1,1,111,16.03459835
2727,1,1,1,1,1,459,6.200717518
2728,1,1,1,1,1,216,10.08689139
2729,1,1,1,1,1,273,7.337616051
2730,1,1,1,1,1,135,22.18003944
2731,1,1,1,1,1,96,17.35833199
2732,1,1,1,1,1,342,8.04754263
2733,1,1,1,1,1,136,1.255567025
2734,1,1,1,1,1,74,3.252769485
2735,1,1,1,1,1,260,2.549115353
2736,1,1,1,1,1,523,2.096584568
2737,1,1,1,1,1,1134,13.09623733
2738,1,1,1,1,1,125,8.979865844
2739,1,1,1,1,1,400,17.46067821
2740,1,1,1,1,1,101,24.03683529
2741,1,1,1,1,1,348,11.7250812
2742,1,1,1,1,1,492,12.58784137
2743,1,1,1,1,1,357,8.381839901
2744,1,1,1,1,1,474,6.819652915
2745,1,1,1,1,1,317,62.72853161
2746,1,1,1,1,1,722,6.412119899
2747,1,1,1,1,1,210,7.626226586
2748,1,1,1,1,1,48,16.8149058
2749,1,1,1,1,1,130,25.03125388
2750,1,1,1,1,1,634,107.2241892
2751,1,1,1,1,1,241,66.6647974
2752,1,1,1,1,1,602,10.77408094
2753,1,1,1,1,1,602,6.102845187
2754,1,1,1,1,1,3824,2.464325752
2755,1,1,1,1,1,71,7.208679479
2756,1,1,1,1,1,376,64.5747771
2757,1,1,1,1,1,1105,2.836956319
2758,1,1,1,1,1,14,3.789306667
2759,1,1,1,1,1,177,5.270386344
2760,1,1,1,1,1,282,9.626511156
2761,1,1,1,1,1,79,7.720480382
2762,1,1,1,1,1,515,19.19490859
2763,1,1,1,1,1,196,6.5694403
2764,1,1,1,1,1,116,29.70440584
2765,1,1,1,1,1,742,30.66124528
2766,1,1,1,1,1,1056,10.03823367
2767,1,1,1,1,1,285,39.53682277
2768,1,1,1,1,1,184,25.4266108
2769,1,1,1,1,1,675,7.979908657
2770,1,1,1,1,1,786,14.29009985
2771,1,1,1,1,1,496,7.608254252
2772,1,1,1,1,1,279,8.700169902
2773,1,1,1,1,1,204,9.856489427
2774,1,1,1,1,1,0,7.818191329
2775,1,1,1,1,1,1684,7.201670309
2776,1,1,1,1,1,8,10.47180378
2777,1,1,1,1,1,440,58.64642481
2778,1,1,1,1,1,1205,3.967319025
2779,1,1,1,1,1,20,14.63267549
2780,1,1,1,1,1,1028,6.506615704
2781,1,1,1,1,1,440,14.32555287
2782,1,1,1,1,1,367,52.40055398
2783,1,1,1,1,1,611,6.566674111
2784,1,1,1,1,1,550,1.62150189
2785,1,1,1,1,1,54,2.773470235
2786,1,1,1,1,1,143,2.21171391
2787,1,1,1,1,1,127,2.20002345
2788,1,1,1,1,1,29,10.20938865
2789,1,1,1,1,1,141,2.02596657
2790,1,1,1,1,1,63,1.961289626
2791,1,1,1,1,1,165,2.639318852
2792,1,1,1,1,1,276,1.420053773
2793,1,1,1,1,1,64,13.04405514
2794,1,1,1,1,1,643,12.1206466
2795,1,1,1,1,1,553,9.958958707
2796,1,1,1,1,1,32,7.570311103
2797,1,1,1,1,1,132,13.12062629
2798,1,1,1,1,1,959,12.86885785
2799,1,1,1,1,1,91,6.405031594
2800,1,1,1,1,1,173,12.34894363
2801,1,1,1,1,1,18,11.17167154
2802,1,1,1,1,1,41,8.200885786
2803,1,1,1,1,1,221,4.040065916
2804,1,1,1,1,1,793,8.534795941
2805,1,1,1,1,1,54,10.63753227
2806,1,1,1,1,1,19,2.444117419
2807,1,1,1,1,1,121,2.715154959
2808,1,1,1,1,1,668,3.679994613
2809,1,1,1,1,1,146,2.09396293
2810,1,1,1,1,1,348,8.434476543
2811,1,1,1,1,1,5,3.357457509
2812,1,1,1,1,1,0,1.756263802
2813,1,1,1,1,1,112,3.265606077
2814,1,1,1,1,1,0,2.832824723
2815,1,1,1,1,1,60,8.00080971
2816,1,1,1,1,1,13,10.42548962
2817,1,1,1,1,1,48,5.205030853
2818,1,1,1,1,1,1040,5.984653442
2819,1,1,1,1,1,289,10.92773514
2820,1,1,1,1,1,190,8.698749387
2821,1,1,1,1,1,508,8.727193808
2822,1,1,1,1,1,0,9.003357162
2823,1,1,1,1,1,19,12.9623546
2824,1,1,1,1,1,728.76556,7.633538791
2825,1,1,1,1,1,64,9.900003064
2826,1,1,1,1,1,544.3491,11.5633271
2827,1,1,1,1,1,43,7.522048773
2828,1,1,1,1,1,103,157.7054486
2829,1,1,1,1,1,164.10652,13.68271892
2830,1,1,1,1,1,36.875656,17.56479367
2831,1,1,1,1,1,5.9213204,9.103931523
2832,1,1,1,1,1,22.217457,9.439519202
2833,1,1,1,1,1,0,15.33711968
2834,1,1,1,1,1,184.84541,18.90492275
2835,1,1,1,1,1,98,7.524736368
2836,1,1,1,1,1,97,8.012673239
2837,1,1,1,1,1,343.52737,90.58533994
2838,1,1,1,1,1,19.681213,7.046935958
2839,1,1,1,1,1,61,8.873580595
2840,1,1,1,1,1,45.526627,30.91524319
2841,1,1,1,1,1,144.21745,11.13136023
2842,1,1,1,1,1,0,25.04097809
2843,1,1,1,1,1,37,19.25768154
2844,1,1,1,1,1,315.6839,14.92226187
2845,1,1,1,1,1,5237.2686,6.258084827
2846,1,1,1,1,1,642.49335,30.14635961
2847,1,1,1,1,1,215.2759,7.133609207
2848,1,1,1,1,1,13,9.621313096
2849,1,1,1,1,1,330.20258,6.166922478
2850,1,1,1,1,1,221.814,21.35956022
2851,1,1,1,1,1,366.47015,9.190438051
2852,1,1,1,1,1,47.08886,12.13831461
2853,1,1,1,1,1,386.0784,7.373273138
2854,1,1,1,1,1,21,15.05672334
2855,1,1,1,1,1,44.526627,8.721409462
2856,1,1,1,1,1,281.68036,7.348772647
2857,1,1,1,1,1,234.4253,0.218006575
2858,1,1,1,1,1,653.9602,2.134441095
2859,1,1,1,1,1,235.59024,1.959840764
2860,1,1,1,1,1,332.11682,0.293300159
2861,1,1,1,1,1,110.08173,25.0123953
2862,1,1,1,1,1,193.34422,19.62188041
2863,1,1,1,1,1,172.88582,9.763746662
2864,1,1,1,1,1,325.37723,9.249249142
2865,1,1,1,1,1,240.05325,24.30008198
2866,1,1,1,1,1,167.2707,26.55409533
2867,1,1,1,1,1,290.31396,14.13930249
2868,1,1,1,1,1,821.6114,4.017290574
2869,1,1,1,1,1,419.4468,6.139638267
2870,1,1,1,1,1,105,1.810812981
2871,1,1,1,1,1,89,1.705498893
2872,1,1,1,1,1,172.81573,6.568608542
2873,1,1,1,1,1,221.16754,10.10197709
2874,1,1,1,1,1,290.43658,7.965719717
2875,1,1,1,1,1,59,9.222153794
2876,1,1,1,1,1,476.92413,2.475619808
2877,1,1,1,1,1,155.26524,3.665852733
2878,1,1,1,1,1,46,2.284673047
2879,1,1,1,1,1,2.5362427,3.241662553
2880,1,1,1,1,1,2,9.273599267
2881,1,1,1,1,1,329.42438,3.336024355
2882,1,1,1,1,1,745.4764,3.488205777
2883,1,1,1,1,1,314.60974,1.84713171
2884,1,1,1,1,1,171.5838,2.739656757
2885,1,1,1,1,1,61.639618,9.686785929
2886,1,1,1,1,1,242.64276,18.30284887
2887,1,1,1,1,1,248.18417,15.21901873
2888,1,1,1,1,1,2178.7334,6.632547739
2889,1,1,1,1,1,291.73257,6.248328309
2890,1,1,1,1,1,27,2.039818316
2891,1,1,1,1,1,116.1879,3.07606979
2892,1,1,1,1,1,76.16754,26.19546558
2893,1,1,1,1,1,169.78432,7.507377416
2894,1,1,1,1,1,0.9213205,14.20056582
2895,1,1,1,1,1,151.04318,32.39931404
2896,1,1,1,1,1,110.71829,32.23450784
2897,1,1,1,1,1,86.33721,3.551733421
2898,1,1,1,1,1,55.3249,2.435515807
2899,1,1,1,1,1,57.76396,1.512321534
2900,1,1,1,1,1,97.61207,2.008457316
2901,1,1,1,1,1,297.41376,2.812008202
2902,1,1,1,1,1,318.55847,2.427643531
2903,1,1,1,1,1,219.42853,1.847535493
2904,1,1,1,1,1,258.47412,2.058762981
2905,1,1,1,1,1,186.4807,2.759007978
2906,1,1,1,1,1,124.469604,3.075899147
2907,1,1,1,1,1,170.25148,1.704949159
2908,1,1,1,1,1,141.86707,1.198719907
2909,1,1,1,1,1,124.52663,17.43159935
2910,1,1,1,1,1,158.2724,7.231843171
2911,1,1,1,1,1,114.66244,2.92165971
2912,1,1,1,1,1,122.852806,3.153883516
2913,1,1,1,1,1,175,3.468746189
2914,1,1,1,1,1,1148.1238,1.626774672
2915,1,1,1,1,1,11,12.64324824
2916,1,1,1,1,1,183.20784,11.6907027
2917,1,1,1,1,1,82.842636,7.617452811
2918,1,1,1,1,1,332.1886,8.168507578
2919,1,1,1,1,1,293.5244,1.186773971
2920,1,1,1,1,1,216.8358,1.852364408
2921,1,1,1,1,1,753.0636,1.208446556
2922,1,1,1,1,1,157.54831,1.129638614
2923,1,1,1,1,1,329.57895,2.274274788
2924,1,1,1,1,1,162.60413,2.15979401
2925,1,1,1,1,1,304.93933,1.199791544
2926,1,1,1,1,1,301.25412,1.974029126
2927,1,1,1,1,1,654.45496,2.001542722
2928,1,1,1,1,1,575.049,2.563871234
2929,1,1,1,1,1,321.92654,2.018156283
2930,1,1,1,1,1,700.1151,3.225527712
2931,1,1,1,1,1,607.7617,7.778907168
2932,1,1,1,1,1,469.20163,13.58115259
2933,1,1,1,1,1,180.27661,7.910229723
2934,1,1,1,1,1,221.98938,9.978543113
2935,1,1,1,1,1,131.71756,11.39908243
2936,1,1,1,1,1,252.27182,1.299427338
2937,1,1,1,1,1,190.78671,3.856646783
2938,1,1,1,1,1,219.52927,0
2939,1,1,1,1,1,131.00958,0
2940,1,1,1,1,1,357.2612,9.204787711
2941,1,1,1,1,1,99.361176,11.77606807
2942,1,1,1,1,1,172.75089,14.48580872
2943,1,1,1,1,1,138.71756,10.00927922
2944,1,1,1,1,1,101.747345,3.536210005
2945,1,1,1,1,1,177.9798,1.468468171
2946,1,1,1,1,1,305.3112,1.946796078
2947,1,1,1,1,1,497.48886,2.292511538
2948,1,1,1,1,1,244.15733,1.614429217
2949,1,1,1,1,1,0,10.31429432
2950,1,1,1,1,1,0,10.09781937
2951,1,1,1,1,1,189.48248,5.388622968
2952,1,1,1,1,1,85.287125,4.154257105
2953,1,1,1,1,1,107.43303,13.22799386
2954,1,1,1,1,1,56.871277,10.95708551
2955,1,1,1,1,1,214.4325,6.956932656
2956,1,1,1,1,1,165.3617,14.42408337
2957,1,1,1,1,1,53,18.09552918
2958,1,1,1,1,1,574.3323,5.913941209
2959,1,1,1,1,1,772.0912,7.917519455
2960,1,1,1,1,1,244.9596,7.280471042
2961,1,1,1,1,1,27,3.362322139
2962,1,1,1,1,1,19.143822,0.776821885
2963,1,1,1,1,1,36,0.515630321
2964,1,1,1,1,1,221.5635,1.593827017
2965,1,1,1,1,1,50.714954,1.320442293
2966,1,1,1,1,1,151,1.734656903
2967,1,1,1,1,1,79.42991,1.371495505
2968,1,1,1,1,1,0,1.489773597
2969,1,1,1,1,1,0,2.708524237
2970,1,1,1,1,1,144,579.3630826
2971,1,1,1,1,1,227.73314,91.81179079
2972,1,1,1,1,1,32,24.8785608
2973,1,1,1,1,1,20.286606,11.77960841
2974,1,1,1,1,1,145,10.36364106
2975,1,1,1,1,1,71.84253,87.26264026
2976,1,1,1,1,1,217.41084,480.2701833
2977,1,1,1,1,1,253.52927,49.23803015
2978,1,1,1,1,1,345.69736,135.5573418
2979,1,1,1,1,1,112.36597,156.4053359
2980,1,1,1,1,1,308.35056,1252.357991
2981,1,1,1,1,1,299.2314,525.4860479
2982,1,1,1,1,1,8.286085,11.35822582
2983,1,1,1,1,1,53.806915,6.445612974
2984,1,1,1,1,1,35.42939,684.7817864
2985,1,1,1,1,1,37.857216,9.643851464
2986,1,1,1,1,1,214.44449,37.91401379
2987,1,1,1,1,1,305.6588,64.15470074
2988,1,1,1,1,1,153.2944,8.867770413
2989,1,1,1,1,1,166.43875,26.25860657
2990,1,1,1,1,1,39,7.157653563
2991,1,1,1,1,1,66.28868,13.63241176
2992,1,1,1,1,1,218.43407,68.0397402
2993,1,1,1,1,1,100,147.5393917
2994,1,1,1,1,1,102.286606,456.119912
2995,1,1,1,1,1,119.43355,11.29244964
2996,1,1,1,1,1,181.27182,17.17786191
2997,1,1,1,1,1,290.87274,19.70050795
2998,1,1,1,1,1,74.002594,668.8327543
2999,1,1,1,1,1,139.8165,108.4828141
3000,1,1,1,1,1,216.16891,79.55340706
3001,1,1,1,1,1,250.72377,36.16950216
3002,1,1,1,1,1,192.43355,8.883441112
3003,1,1,1,1,1,370.1526,16.11630374
3004,1,1,1,1,1,205.00882,15.40179803
3005,1,1,1,1,1,10,6.224938541
3006,1,1,1,1,1,4,6.578915549
3007,1,1,1,1,1,1195.2416,8.56787189
3008,1,1,1,1,1,13.429388,8.642638205
3009,1,1,1,1,1,31,13.57726127
3010,1,1,1,1,1,43,8.97375261
3011,1,1,1,1,1,128,6.159970668
3012,1,1,1,1,1,149,7.339861779
3013,1,1,1,1,1,24,5.085021928
3014,1,1,1,1,1,2,7.494847525
3015,1,1,1,1,1,38.143303,1118.87638
3016,1,1,1,1,1,29,233.6602756
3017,1,1,1,1,1,164.14435,101.6614654
3018,1,1,1,1,1,154,1795.859729
3019,1,1,1,1,1,57.858257,210.6183276
3020,1,1,1,1,1,41,7.261093343
3021,1,1,1,1,1,217.29388,75.15764727
3022,1,1,1,1,1,40.858776,11.86779388
3023,1,1,1,1,1,89,16.63464105
3024,1,1,1,1,1,52,7.157029516
3025,1,1,1,1,1,1.7144343,7.830604715
3026,1,1,1,1,1,198.29129,7.251852918
3027,1,1,1,1,1,882.6242,8.512512347
3028,1,1,1,1,1,176.57425,8.093919223
3029,1,1,1,1,1,348.15683,15.72216857
3030,1,1,1,1,1,375.44815,10.95950305
3031,1,1,1,1,1,274.58258,6.97764088
3032,1,1,1,1,1,253.57895,12.60999508
3033,1,1,1,1,1,58.860855,10.29517631
3034,1,1,1,1,1,41,133.374086
3035,1,1,1,1,1,94,23.76712564
3036,1,1,1,1,1,30,5.44162118
3037,1,1,1,1,1,114.71703,24.92921457
3038,1,1,1,1,1,93.434586,10.39145928
3039,1,1,1,1,1,441.92398,8.026974377
3040,1,1,1,1,1,886.0408,9.799042611
3041,1,1,1,1,1,296,10.78709892
3042,1,1,1,1,1,238.5727,17.87171279
3043,1,1,1,1,1,151.14487,11.39193453
3044,1,1,1,1,1,84,2.936347255
3045,1,1,1,1,1,71,1.571237272
3046,1,1,1,1,1,69.00104,2.621601286
3047,1,1,1,1,1,252.5727,1.794112762
3048,1,1,1,1,1,186.08685,10.17626181
3049,1,1,1,1,1,44,0.90630984
3050,1,1,1,1,1,290.00208,1.135980483
3051,1,1,1,1,1,203.57843,1.34255719
3052,1,1,1,1,1,25,1.953943956
3053,1,1,1,1,1,0,10.28046885
3054,1,1,1,1,1,628.7566,15.46361248
3055,1,1,1,1,1,241.58519,4.812860502
3056,1,1,1,1,1,57,5.297943376
3057,1,1,1,1,1,154.8598,11.95857316
3058,1,1,1,1,1,51.57321,3.098760932
3059,1,1,1,1,1,176.8593,3.752134479
3060,1,1,1,1,1,1009.74536,2.503432619
3061,1,1,1,1,1,165.1633,1.599185035
3062,1,1,1,1,1,205.00104,9.152931206
3063,1,1,1,1,1,830.7659,4.948780348
3064,1,1,1,1,1,176,123.3479707
3065,1,1,1,1,1,18,30.1810718
3066,1,1,1,1,1,59,1.347208851
3067,1,1,1,1,1,27,9.57137628
3068,1,1,1,1,1,166.4697,12.68385225
3069,1,1,1,1,1,124.14382,7.962967046
3070,1,1,1,1,1,145.5779,10.84600982
3071,1,1,1,1,1,196.86087,8.009414852
3072,1,1,1,1,1,157.43094,6.862609635
3073,1,1,1,1,1,84.57529,8.990728955
3074,1,1,1,1,1,108.43095,15.88077131
3075,1,1,1,1,1,198.14644,4.704347981
3076,1,1,1,1,1,212.57529,4.556878247
3077,1,1,1,1,1,239.5727,5.559316691
3078,1,1,1,1,1,70.85878,3.610270788
3079,1,1,1,1,1,4,8.399659247
