id,Region,distanceToTransit,BBSR_Type,Pop+Emp,Population,Employment,Area,AGS,Housing,Special,Mixed Use,Industrial,Sport+Rec,remainder,x,y
3317,1,500,10,1353,1278,75,640000.000000000000000,12071160,0.188021209,0.033442433,0.00223882,0.010423772,0.313176672,0.452697094,4685250,5761000
3318,1,500,10,1606,1255,350,640000.000000000000000,12071160,0.311097143,0.037622518,0.024750704,0.150510619,0.025138131,0.450880885,4686050,5761000
3319,1,500,10,5161,3419,1742,2487653.290772294625640,12071160,0.149785528,0.012881617,0.020457664,0.048193374,0.025052074,0.743629743,4686186.46,5760329.889
3320,1,500,10,3865,3801,64,640000.000000000000000,12052000,0.009601328,0,0.003808732,0,0,0.986589941,4661250,5748200
3321,1,500,10,5082,4720,362,4271846.035642475821078,12052000,0.00020477,0,0.000144847,0,0,0.999650383,4660328.395,5749062.088
3322,1,500,10,4291,2786,1504,9685852.177361408248544,12052000,0.000230826,0,0,0,0,0.999769174,4660397.053,5746886.653
3323,1,500,10,1785,1728,57,640000.000000000000000,12052000,0.001349853,0,0.000174608,0.021889555,0,0.976585985,4662050,5747400
3324,1,500,10,1164,1087,77,19873231.704989984631538,12071041,0.022439363,0.000549092,0.003831497,0.000546769,0.012949019,0.959684259,4657096.559,5746491.434
3325,1,500,10,4371,3099,1271,3173281.690377837046981,12071304,0.090305751,0.013159335,0.007151339,0.039784377,0.019347824,0.830251374,4665385.561,5749722.307
3326,1,500,10,3462,2160,1301,1269352.192718547536060,12071304,0.28644727,0.026729185,0.05434589,0.034500194,0.120726257,0.477251204,4666859.917,5749395.279
3327,1,500,10,1517,1335,182,34694768.730022743344307,12071386,4.8859E-06,0,0,7.59873E-06,0,0.999987515,4668059.014,5746311.693
3328,1,500,10,652,597,55,10892864.158415017649531,12071060,0.017837697,0.000160658,0.001532501,0.001412761,0.003114888,0.975941495,4661885.37,5750944.429
3329,1,500,10,4293,2463,1830,9263444.574064319953322,12071304,0.041224855,0.0001404,0.002802143,0.054880423,0.014334269,0.88661791,4668029.787,5750358.211
3330,1,500,10,959,826,133,38202217.724435240030289,12071052,0.01505735,0.000256977,0.003701112,0.001141472,0.005581709,0.97426138,4658799.573,5754105.979
3331,1,500,10,983,820,163,42117204.738879829645157,12071384,0.004584286,0.000174524,0.000244264,0.000463514,0.001692347,0.992841065,4669348.154,5757005.044
3332,1,500,10,1788,1404,384,38380985.387887477874756,12071401,0.014526287,0.000198085,0.001894924,0.064262027,0.00170097,0.917417706,4664559.42,5754549.248
3333,1,500,10,2687,2612,74,160000.000000000000000,12052000,0.154405354,0,0,0.11440681,0.021231155,0.709956682,4658650,5743600
3334,1,500,10,3179,3096,82,160000.000000000000000,12052000,0.152261728,0,0.000101832,0.12301231,0.227881232,0.496742899,4659050,5743600
3335,1,500,10,2713,2709,3,160000.000000000000000,12052000,0.283860979,0.002542125,0.000612175,0,0.087368767,0.625615954,4658650,5743200
3336,1,500,10,4673,4644,28,40000.000000000000000,12052000,0.376363743,0,0.028963476,0,0.210415537,0.384257244,4658950,5743300
3337,1,500,10,1466,1451,15,40000.000000000000000,12052000,0.486915334,0,0.019295012,0,0.096510944,0.39727871,4659150,5743300
3338,1,500,10,2133,2128,4,10000.000000000000000,12052000,0.319897258,0.183558539,0,0,0.03906681,0.457477392,4658900,5743150
3339,1,500,10,1360,1354,5,10000.000000000000000,12052000,0.346035042,0.022756486,0.026413676,0,0,0.604794797,4659000,5743150
3340,1,500,10,682,677,4,10000.000000000000000,12052000,0.310322621,0.091887086,0.007644335,0,0,0.590145958,4658900,5743050
3341,1,500,10,1154,1064,89,10000.000000000000000,12052000,0.330332051,0.066650905,0.34500429,0,0,0.258012754,4659000,5743050
3342,1,500,10,3289,3024,264,40000.000000000000000,12052000,0.349700235,2.42143E-06,0.257750424,0,0.084442535,0.308104384,4659150,5743100
3343,1,500,10,2278,2128,149,160000.000000000000000,12052000,0.175335696,0.013532039,0.035202661,0.00502719,0.340791705,0.43011071,4658650,5742800
3344,1,500,10,3533,3151,382,160000.000000000000000,12052000,0.461236005,0.023521817,0.092006338,0.011023603,0.129400615,0.282811621,4659050,5742800
3345,1,500,10,5300,1235,4065,8442780.769140359014273,12052000,0.001446524,3.59769E-06,0,0.000255424,0.001095062,0.997199392,4658315.571,5741162.637
3346,1,500,10,356,138,217,160000.000000000000000,12052000,0.415117048,0.014285647,0.040410781,0.069499155,0.234036332,0.226651036,4659050,5742400
3347,1,500,10,854,803,51,9127664.800507364794612,12071028,0,0,0,0,0,1.000000000000000,4654851.357,5745055.458
3348,1,500,10,3066,1900,1166,5774369.499512161128223,12052000,0.054821804,0.000184991,0.006831392,0.001384784,0.03300184,0.903775189,4660630.522,5744560.928
3349,1,500,10,2699,2186,512,2560000.000000000000000,12052000,0.17218657,0.011526947,0.005767854,0.005788477,0.032275499,0.772454652,4660050,5743000
3350,1,500,10,3181,207,2974,2560000.000000000000000,12052000,0.04517795,0.003200889,0.032785549,0.072048968,0.066514145,0.7802725,4661650,5743000
3351,1,500,10,4784,1716,3067,2560000.000000000000000,12052000,0.243607568,0.027355885,0.01866785,0.159903286,0.076481554,0.473983858,4660050,5741400
3352,1,500,10,645,261,384,640000.000000000000000,12052000,0.216809531,0.064569744,0.0037703,0.080675733,0.264086125,0.370088567,4661250,5741800
3353,1,500,10,2676,2428,247,640000.000000000000000,12052000,0.181033579,0.056191278,0,0.060297251,0.45264239,0.249835501,4662050,5741800
3354,1,500,10,1651,1360,291,640000.000000000000000,12052000,0.655083216,0.030326986,0.008257838,0.038356713,0.092201307,0.175773941,4661250,5741000
3355,1,500,10,2715,2375,339,640000.000000000000000,12052000,0.133507476,0.051478781,0,0.097231974,0.467772806,0.250008964,4662050,5741000
3356,1,500,10,642,307,335,640000.000000000000000,12052000,0.176600625,0.013756091,0.002251365,0.104502944,0.238019582,0.464869394,4659650,5740200
3357,1,500,10,2195,1835,359,640000.000000000000000,12052000,0.26720823,0.072495731,0.012113233,0.015033243,0.339029451,0.294120112,4660450,5740200
3358,1,500,10,2779,1696,1082,640000.000000000000000,12052000,0.157022143,0.427010288,0.016511475,0.038235425,0.137988586,0.223232082,4660450,5739400
3359,1,500,10,2710,2242,468,640000.000000000000000,12052000,0.42071328,0.067599764,0.007491514,0.085471023,0.093109198,0.325615221,4661250,5740200
3360,1,500,10,1582,337,1244,640000.000000000000000,12052000,0.058152181,0.029041756,0.001359273,0.44911599,0.276643258,0.185687542,4662050,5740200
3361,1,500,10,4123,3400,722,640000.000000000000000,12052000,0.376448581,0.168985384,0.021658129,0.037272376,0.16567235,0.22996318,4661250,5739400
3362,1,500,10,3427,3046,381,640000.000000000000000,12052000,0.321705336,0.129261583,0.006174584,0.023881492,0.253740983,0.265236021,4662050,5739400
3363,1,500,10,3250,3120,130,14710449.855448314920068,12071244,0.007704746,0.000101783,0.001320329,0.001309319,0.00443223,0.985131593,4655319.944,5740584.339
3364,1,500,10,4572,1211,3361,14776870.642178023234010,12052000,0,0,0,0.000377937,3.83809E-06,0.999618225,4663338.289,5745131.458
3365,1,500,10,1089,990,98,160000.000000000000000,12052000,0.115923299,0,0,0.156727732,0.0591198,0.668229169,4664650,5745200
3366,1,500,10,5377,4866,511,6425908.894377584569156,12052000,7.66211E-05,0,0,0.00204502,0.00168193,0.996196429,4664842.106,5742655.08
3367,1,500,10,4053,3878,175,160000.000000000000000,12052000,0.318592944,0,0,0.270773054,0.144394604,0.266239398,4664650,5744800
3368,1,500,10,3385,3383,2,40000.000000000000000,12052000,0.631733633,0.020939333,0,0,0.118657705,0.228669329,4664550,5744500
3369,1,500,10,2393,2393,0,10000.000000000000000,12052000,0.316164925,0,0,0,0.425748981,0.258086093,4664700,5744550
3370,1,500,10,1485,1485,0,10000.000000000000000,12052000,0.491621568,0,0,0,0.346086547,0.162291886,4664800,5744550
3371,1,500,10,2475,2475,0,10000.000000000000000,12052000,0.60340504,0,0,0,0.396560303,3.46564E-05,4664700,5744450
3372,1,500,10,247,247,0,10000.000000000000000,12052000,0.842965558,0,0,0,0.064712254,0.092322188,4664800,5744450
3373,1,500,10,1748,1732,16,40000.000000000000000,12052000,0.506477355,0.015908691,0,0.084361672,0.265006881,0.1282454,4664550,5744300
3374,1,500,10,2888,2888,0,40000.000000000000000,12052000,0.431624835,0,0,0,0.158846034,0.409529131,4664750,5744300
3375,1,500,10,4701,4638,62,160000.000000000000000,12052000,0.101820809,0,0.014883545,0.000926964,0.03248172,0.849886962,4664650,5744000
3376,1,500,10,1107,3,1103,640000.000000000000000,12052000,0.010838013,0.01617996,0.009482147,0.352921831,0.215346175,0.395231873,4662850,5740200
3377,1,500,10,2660,127,2532,640000.000000000000000,12052000,0.021226349,0.012149888,0.049592927,0.644574356,0.012191252,0.260265228,4663650,5740200
3378,1,500,10,3959,1978,1980,640000.000000000000000,12052000,0.166119235,0.047778087,0.050856705,0.408734003,0.100413598,0.226098373,4662850,5739400
3379,1,500,10,1707,68,1639,640000.000000000000000,12052000,0.080863556,0.021693209,0.009814693,0.551626208,0.037306678,0.298695656,4663650,5739400
3380,1,500,10,4692,1119,3573,2560000.000000000000000,12052000,0.151695611,0.089022868,0.008591252,0.233312116,0.037428847,0.479949306,4664850,5739800
3381,1,500,10,4737,858,3879,35064018.313929870724678,12052000,0.00394167,0.000149835,0.000341295,0.000512346,0.00490278,0.990152074,4668310.462,5741062.603
3382,1,500,10,3972,3090,881,640000.000000000000000,12052000,0.32438809,0.075353144,0.026100429,0.123756828,0.22271761,0.227683899,4659650,5738600
3383,1,500,10,1881,1514,367,160000.000000000000000,12052000,0.386778113,0.076402096,0.061570853,0.127123966,0.085000502,0.263124471,4660250,5738800
3384,1,500,10,1611,1225,386,160000.000000000000000,12052000,0.367164203,0.102673591,0.054702724,0.18785479,0.01904988,0.26855481,4660650,5738800
3385,1,500,10,1386,1126,260,160000.000000000000000,12052000,0.274908598,0.213424078,0.013558909,0.188517123,0.015112824,0.294478468,4660250,5738400
3386,1,500,10,942,661,280,160000.000000000000000,12052000,0.391881643,0.10048571,0.031482831,0.15496266,0.078245475,0.242941681,4660650,5738400
3387,1,500,10,2259,1159,1099,640000.000000000000000,12052000,0.098117892,0.000871434,0.003437136,0.401852864,0.080707268,0.415013406,4659650,5737800
3388,1,500,10,1741,769,971,640000.000000000000000,12052000,0.108738745,0.024901562,0.020748944,0.226908195,0.005273131,0.613429423,4660450,5737800
3389,1,500,10,1471,1055,415,160000.000000000000000,12052000,0.112367775,0.202791021,0.052581468,0.186589707,0.083183271,0.362486758,4661050,5738800
3390,1,500,10,1834,1400,434,160000.000000000000000,12052000,0.235576426,0.086275566,0.075998571,0.130216955,0.089532918,0.382399564,4661450,5738800
3391,1,500,10,1777,941,835,160000.000000000000000,12052000,0.154893749,0.093230615,0.147640032,0.264140037,0.005379394,0.334716172,4661050,5738400
3392,1,500,10,1508,893,614,160000.000000000000000,12052000,0.288296722,0.062368784,0.1321718,0.064911567,0.136043441,0.316207687,4661450,5738400
3393,1,500,10,4847,4059,788,640000.000000000000000,12052000,0.295659382,0.122116088,0.022295164,0.079420971,0.209239722,0.271268674,4662050,5738600
3394,1,500,10,4821,2610,2211,640000.000000000000000,12052000,0.211793818,0.128421814,0.105221175,0.101911648,0.041786915,0.410864632,4661250,5737800
3395,1,500,10,2147,1343,804,640000.000000000000000,12052000,0.022627984,0.080455808,0.030458262,0.066666322,0.438585927,0.361205696,4662050,5737800
3396,1,500,10,2415,2106,309,640000.000000000000000,12052000,0.339620372,0.065159562,0,0.077717596,0.183188004,0.334314466,4659650,5737000
3397,1,500,10,4707,3794,912,640000.000000000000000,12052000,0.364948153,0.345666394,0.017479128,0.022412828,0.079981467,0.16951203,4660450,5737000
3398,1,500,10,4012,2924,1087,7686108.953089714050293,12052000,0.005014173,0,0,0.000722677,0.002423239,0.991839911,4658618.925,5736915.931
3399,1,500,10,1537,1166,370,640000.000000000000000,12052000,0.246011488,0.048765876,0.011407357,0.040140038,0.259947875,0.393727366,4660450,5736200
3400,1,500,10,4985,3302,1682,640000.000000000000000,12052000,0.440877913,0.112491337,0.077244447,0.090034925,0.083263823,0.196087555,4661250,5737000
3401,1,500,10,1538,1213,324,640000.000000000000000,12052000,0.120704677,0.047960968,0.004428619,0.065947288,0.528691409,0.23226704,4662050,5737000
3402,1,500,10,3965,2740,1224,640000.000000000000000,12052000,0.183791975,0.128124038,0.026014008,0.227162241,0.158012435,0.276895303,4661250,5736200
3403,1,500,10,451,237,214,640000.000000000000000,12052000,0.024407939,0.023087788,0,0.067364227,0.106574169,0.778565877,4662050,5736200
3404,1,500,10,3118,2874,243,640000.000000000000000,12052000,0.239091413,0.076916392,0.001335225,0.036724368,0.32552346,0.320409141,4660450,5735400
3405,1,500,10,3146,2533,612,640000.000000000000000,12052000,0.109715566,0.12264525,0,0.160163488,0.184863595,0.422612101,4660450,5734600
3406,1,500,10,4814,1300,3513,2361823.433698260225356,12052000,0,0.004290292,0,0.106792187,0.002317033,0.886600487,4660156.067,5733610.631
3407,1,500,10,3675,2521,1154,640000.000000000000000,12052000,0.201483031,0.05408863,0.044744958,0.121966705,0.354507444,0.223209232,4661250,5735400
3408,1,500,10,690,534,155,640000.000000000000000,12052000,0.251036385,0.034763734,0.003751995,0.013206679,0.071971359,0.625269847,4662050,5735400
3409,1,500,10,3115,2827,288,640000.000000000000000,12052000,0.331159441,0.122829165,0,0.033048255,0.330519175,0.182443963,4661250,5734600
3410,1,500,10,1707,1339,368,640000.000000000000000,12052000,0.354540803,0.024196046,0.001457605,0.117319948,0.152526219,0.349959379,4662050,5734600
3411,1,500,10,4005,2239,1766,6288192.727730194106698,12052000,0.094792727,0.009585676,0.000459549,0.010153721,0.048840264,0.836168064,4661841.74,5732679.325
3412,1,500,10,1254,899,354,9134031.176684651523829,12071244,0.05932571,0.001011602,0.006327951,0.030332983,0.037209777,0.865791977,4657811.78,5734200.347
3413,1,500,10,1791,1687,103,160000.000000000000000,12052000,0.618706597,0.184221385,0,0.039785987,0,0.157286031,4662650,5738800
3414,1,500,10,1468,931,537,160000.000000000000000,12052000,0.101322426,0.144989039,0.047653206,0.425348125,0.014978589,0.265708616,4663050,5738800
3415,1,500,10,2152,2086,66,160000.000000000000000,12052000,0.314296558,0,0.005906381,0.068231637,0.090697119,0.520868304,4662650,5738400
3416,1,500,10,759,572,186,160000.000000000000000,12052000,0.203467688,0.076754372,0.013025216,0.163036929,0.210543031,0.333172764,4663050,5738400
3417,1,500,10,1500,330,1169,640000.000000000000000,12052000,0.28190166,0.018239956,0.00431057,0.407302946,0.009525303,0.278719565,4663650,5738600
3418,1,500,10,618,475,143,640000.000000000000000,12052000,0.254199409,0,0.007674655,0.008798686,0.254977097,0.474350153,4662850,5737800
3419,1,500,10,1259,733,526,640000.000000000000000,12052000,0.204721059,0,0.001566381,0.192483113,0.103541715,0.497687731,4663650,5737800
3420,1,500,10,1435,983,451,2560000.000000000000000,12052000,0.164242323,0.009600817,0.00503084,0.00519169,0.436079533,0.379854797,4663250,5736600
3421,1,500,10,4873,2877,1995,11850266.631575230509043,12052000,0.003651463,4.11342E-05,0.000492548,9.40737E-06,0.006020207,0.989785241,4664142.555,5734794.503
3422,1,500,10,3411,2734,676,640000.000000000000000,12052000,0.383559951,0.034166132,0.034230744,0.021617579,0.168091248,0.358334346,4666850,5734600
3423,1,500,10,2819,2818,0,160000.000000000000000,12052000,0.125890591,0,0,0.001311709,0.016168945,0.856628754,4667450,5734800
3424,1,500,10,2852,778,2073,3515665.618002679198980,12052000,0,0,0,0,0.000111743,0.999888257,4666523.272,5735437.696
3425,1,500,10,5432,4694,737,6865424.281779778189957,12052000,0.008731665,0,0,0,0.00158794,0.989680395,4667686.611,5733802.106
3426,1,500,10,5439,4712,727,135048582.979499638080597,12071301,0,0,0,0,0,1.000000000000000,4668250.597,5731028.792
3427,1,500,10,1458,1315,143,50371118.810741983354092,12071414,0.005269649,0.000177081,0.002034061,0.000504858,0.00346164,0.98855271,4675703.457,5733505.282
3428,1,500,10,2935,1112,1822,48739898.672772862017155,12071076,0.010276468,0.000239976,0.004442646,0.001979729,0.006925057,0.976136125,4678630.072,5741724.828
3429,1,500,10,688,599,89,24058207.756467401981354,12071176,0.002306235,0.000661713,0.001620259,9.01708E-05,0.002123654,0.993197967,4673709.634,5745342.108
3430,1,500,10,1930,1753,177,82215013.894856482744217,12071193,0,0,0,0,0,1.000000000000000,4674661.353,5752090.431
3431,1,500,10,5135,3361,1773,26378340.341618303209543,12071076,0.007604611,0.000948492,0,0.00136012,0.001593639,0.988493138,4679373.368,5736322.403
3432,1,500,10,5307,4150,1157,1963351.926777391694486,12071076,0.179479633,0.050432342,0.024122459,0.166443889,0.055177278,0.5243444,4683066.169,5738207.133
3433,1,500,10,1118,927,191,640000.000000000000000,12071076,0.257623758,0.059792398,0.005834607,0.128261416,0.047655514,0.500832307,4682050,5737800
3434,1,500,10,4920,3929,990,2560000.000000000000000,12071076,0.287912362,0.028851574,0.017921151,0.172741478,0.10141688,0.391156556,4682450,5736600
3435,1,500,10,2222,2064,158,1340665.078233512816951,12071076,0.104822079,0.027937461,0.00315744,0.041842604,0.376006932,0.446233483,4683700.484,5736475.713
3436,1,500,10,3960,3052,908,29181413.001624960452318,12071076,0.033772638,0.000657238,0.000485028,0.019371894,0.002621793,0.943091409,4686353.763,5731859.008
3437,1,500,10,1004,837,167,25219710.769712667912245,12071153,0.000175152,0,0,0.000399654,0.00033425,0.999090944,4682593.513,5731323.36
3438,1,500,10,4723,2724,1998,14405861.105189122259617,12071160,0.007439311,3.57466E-05,0.0003045,0.041168009,0.002608479,0.948443955,4684160.322,5758025.273
3439,1,500,10,3484,2028,1456,34835839.177952438592911,12062224,0.001442247,0.002062483,0.000474847,0.000513841,0.000885419,0.994621162,4583164.085,5732284.961
3440,1,500,10,4601,3741,860,2560000.000000000000000,12062224,0.154838477,0.048182049,0.026599895,0.079520628,0.106455942,0.584403009,4584850,5728600
3441,1,500,10,4325,1645,2680,74254303.493766516447067,12062224,0.000241925,0.000125341,0,0.005343361,0,0.994289373,4579587.618,5724390.709
3442,1,500,10,5399,2492,2907,38126781.457907699048519,12062224,0.010397617,0.000716993,0.007051397,0.026977691,0.013915427,0.940940875,4588321.499,5728056.598
3443,1,500,10,2973,2174,798,41956159.230919472873211,12062500,0.00407213,0.000563154,0.00465924,0.006814928,0.002133356,0.981757192,4591253.421,5721306.075
